path,jenis,kerusakan,jenis_idx,kerusakan_idx,joint_idx,scene_group,fold
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/859.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11214,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/86.jpg,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11215,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/860.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11216,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/861.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11217,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/862.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11218,2
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/863.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11219,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/864.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11220,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/865.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11221,2
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/866.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11222,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/867.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11223,2
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/868.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11224,0
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/869.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11225,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/87.jpg,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11226,0
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/870.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11227,0
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/871.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11228,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/872.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11229,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/873.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11230,0
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/874.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11231,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/875.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11232,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/876.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11233,0
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/877.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11234,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/878.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11235,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/879.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11236,2
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/88.jpg,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11237,2
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/880.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11238,0
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/881.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11239,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/882.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11240,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/883.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11241,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/884.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11242,2
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/885.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11243,2
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/886.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11244,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/887.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11245,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/888.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11246,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/889.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11247,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/89.jpg,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11248,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/890.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11249,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/891.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,10842,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/892.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11250,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/893.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11251,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/894.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11252,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/895.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11253,2
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/896.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11254,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/897.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11255,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/898.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11256,2
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/899.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11257,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/9.jpg,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11258,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/90.jpg,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11259,2
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/900.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11260,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/901.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11261,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/902.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11262,0
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/903.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11263,0
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/904.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11264,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/905.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11265,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/906.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11266,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/907.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11267,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/908.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11268,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/909.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11269,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/91.jpg,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11270,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/910.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11271,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/911.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11272,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/912.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11273,2
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/913.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11274,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/914.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11275,2
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/915.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11276,0
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/916.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11277,2
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/917.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11278,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/918.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11279,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/919.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11280,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/92.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11281,0
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/920.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11282,2
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/921.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11283,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/922.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11284,0
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/923.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11285,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/924.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11286,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/925.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11287,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/926.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11288,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/927.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11289,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/928.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11290,2
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/929.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11291,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/93.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11292,2
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/930.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,10830,0
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/931.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11293,2
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/932.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11294,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/933.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11295,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/934.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11296,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/935.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11297,0
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/936.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11298,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/937.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11299,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/938.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11300,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/939.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11301,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/94.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11302,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/940.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11303,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/941.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11304,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/942.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11305,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/943.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11306,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/944.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11307,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/945.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11308,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/946.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11309,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/947.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11310,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/948.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11311,2
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/949.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11312,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/95.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11313,2
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/950.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11314,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/951.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11315,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/952.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11316,0
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/953.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11317,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/954.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11318,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/955.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11319,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/956.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11320,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/957.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11321,2
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/958.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11322,2
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/959.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11323,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/96.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11324,0
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/960.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11325,0
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/961.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11326,0
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/962.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11327,0
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/963.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11328,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/964.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11329,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/965.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11330,0
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/966.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11331,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/967.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11332,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/968.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,10263,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/969.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11333,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/97.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11334,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/970.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11335,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/971.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11336,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/972.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11337,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/973.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11338,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/974.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11339,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/975.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11340,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/976.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11341,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/977.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11342,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/978.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11343,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/979.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11344,2
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/98.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11345,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/980.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11346,2
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/981.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11347,2
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/982.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11348,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/983.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,10284,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/984.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11349,2
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/985.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11350,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/986.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11351,2
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/987.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11352,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/988.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11353,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/989.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11354,0
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/99.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11355,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/990.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11356,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/991.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11357,0
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/992.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11358,0
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/993.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11359,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/994.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11360,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/995.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11361,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/996.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11362,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/997.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11363,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/998.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11364,2
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN RINGAN/999.png,KEBAKARAN,KERUSAKAN RINGAN,2,0,6,11365,2
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN SEDANG/1.jpg,KEBAKARAN,KERUSAKAN SEDANG,2,1,7,11366,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN SEDANG/10.jpg,KEBAKARAN,KERUSAKAN SEDANG,2,1,7,11367,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN SEDANG/100.jpg,KEBAKARAN,KERUSAKAN SEDANG,2,1,7,11368,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN SEDANG/1000.jpg,KEBAKARAN,KERUSAKAN SEDANG,2,1,7,11369,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN SEDANG/1001.jpg,KEBAKARAN,KERUSAKAN SEDANG,2,1,7,11370,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN SEDANG/1002.jpg,KEBAKARAN,KERUSAKAN SEDANG,2,1,7,11371,2
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN SEDANG/1003.jpg,KEBAKARAN,KERUSAKAN SEDANG,2,1,7,11372,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN SEDANG/1004.jpg,KEBAKARAN,KERUSAKAN SEDANG,2,1,7,11373,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN SEDANG/1005.jpg,KEBAKARAN,KERUSAKAN SEDANG,2,1,7,11374,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN SEDANG/1006.jpg,KEBAKARAN,KERUSAKAN SEDANG,2,1,7,11375,0
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN SEDANG/1007.jpg,KEBAKARAN,KERUSAKAN SEDANG,2,1,7,11376,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN SEDANG/1008.jpg,KEBAKARAN,KERUSAKAN SEDANG,2,1,7,11377,2
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN SEDANG/1009.jpg,KEBAKARAN,KERUSAKAN SEDANG,2,1,7,11378,3
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN SEDANG/101.jpg,KEBAKARAN,KERUSAKAN SEDANG,2,1,7,11379,1
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN SEDANG/1010.jpg,KEBAKARAN,KERUSAKAN SEDANG,2,1,7,11380,0
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN SEDANG/1011.jpg,KEBAKARAN,KERUSAKAN SEDANG,2,1,7,11381,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN SEDANG/1012.jpg,KEBAKARAN,KERUSAKAN SEDANG,2,1,7,11382,2
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN SEDANG/1013.jpg,KEBAKARAN,KERUSAKAN SEDANG,2,1,7,11383,4
/workspace/dataset/SE/TRAIN/KEBAKARAN/KERUSAKAN SEDANG/1014.jpg,KEBAKARAN,KERUSAKAN SEDANG,2,1,7,11384,0
